employee_id,first_name,last_name,email,store_id,role,hire_date,salary
EMP0751,Benjamin,Ortiz,BenjaminOrtiz@meridianpharma.com,DC016,Store Manager,2018-10-16,72290.5
EMP0752,Anna,Kelly,AnnaKelly@meridianpharma.com,DC012,Inventory Clerk,2020-11-21,40829.96
EMP0753,Benjamin,Murphy,BenjaminMurphy@meridianpharma.com,DC006,Shift Supervisor,2021-12-12,44728.53
EMP0754,Jessica,Brown,JessicaBrown@meridianpharma.com,DC004,Shift Supervisor,2022-12-20,50071.82
EMP0755,Jennifer,Nelson,JenniferNelson@meridianpharma.com,DC021,Shift Supervisor,2014-02-16,50488.17
EMP0756,Steven,Rodriguez,StevenRodriguez@meridianpharma.com,DC017,Pharmacist Liaison,2022-08-08,63058.8
EMP0757,Amanda,Gomez,AmandaGomez@meridianpharma.com,DC020,Sales Associate,2023-05-02,47396.45
EMP0758,Amanda,Morris,AmandaMorris@meridianpharma.com,DC002,Inventory Clerk,2019-05-27,35271.02
EMP0759,Jonathan,Nelson,JonathanNelson@meridianpharma.com,DC014,Sales Associate,2023-05-14,53683.53
EMP0760,Frank,Green,FrankGreen@meridianpharma.com,DC001,Shift Supervisor,2020-06-23,51226.36
EMP0761,Melissa,Rodriguez,MelissaRodriguez@meridianpharma.com,DC009,Sales Associate,2017-10-21,62101.86
EMP0762,Nancy,Kelly,NancyKelly@meridianpharma.com,DC006,Cashier,2023-09-12,40457.53
EMP0763,Kenneth,Jones,KennethJones@meridianpharma.com,DC003,Account Representative,2023-11-02,56923.66
EMP0764,Joshua,Ramirez,JoshuaRamirez@meridianpharma.com,DC006,Cashier,2018-03-13,40490.29
EMP0765,Barbara,Cruz,BarbaraCruz@meridianpharma.com,DC016,Inventory Clerk,2016-02-19,37792.58
EMP0766,Anna,Flores,AnnaFlores@meridianpharma.com,DC005,Cashier,2023-03-22,42976.65
EMP0767,Thomas,Clark,ThomasClark@meridianpharma.com,DC015,Logistics Coordinator,2022-01-02,66855.65
EMP0768,Michelle,Garcia,MichelleGarcia@meridianpharma.com,DC020,Cashier,2017-09-27,36482.64
EMP0769,Eric,Flores,EricFlores@meridianpharma.com,DC0,Shift Supervisor,2017-08-07,43249.14
EMP0770,Jonathan,Green,JonathanGreen@meridianpharma.com,DC022,Cashier,2017-01-21,32481.44
EMP0771,Mary,Richardson,MaryRichardson@meridianpharma.com,DC004,Shift Supervisor,2020-02-01,45712.73
EMP0772,Charles,Torres,CharlesTorres@meridianpharma.com,DC006,Cashier,2017-06-29,38327.11
EMP0773,Jeffrey,Miller,JeffreyMiller@meridianpharma.com,DC016,Sales Associate,2015-03-10,51181.51
EMP0774,Ronald,Thompson,RonaldThompson@meridianpharma.com,DC019,Account Representative,2020-11-29,59442.58
EMP0775,Betty,Morgan,BettyMorgan@meridianpharma.com,DC015,Inventory Clerk,2015-01-16,44245.42
EMP0776,Kathleen,Gonzalez,KathleenGonzalez@meridianpharma.com,DC022,Account Representative,2019-04-12,56796.67
EMP0777,Brandon,King,BrandonKing@meridianpharma.com,DC013,Inventory Clerk,2021-11-05,45670.66
EMP0778,Carol,Collins,CarolCollins@meridianpharma.com,DC003,Account Representative,2015-04-08,59353.26
EMP0779,Nancy,Torres,NancyTorres@meridianpharma.com,DC020,Inventory Clerk,2019-09-12,34555.02
EMP0780,Susan,Adams,SusanAdams@meridianpharma.com,DC003,Store Manager,2019-12-23,68771.2
EMP0781,Donald,Richardson,DonaldRichardson@meridianpharma.com,DC006,Account Representative,2018-04-22,53260.38
EMP0782,Alexander,Ramos,AlexanderRamos@meridianpharma.com,DC014,Pharmacist Liaison,2020-02-09,80878.05
EMP0783,Debra,Martinez,DebraMartinez@meridianpharma.com,DC023,Account Representative,2015-04-14,64492.68
EMP0784,Pamela,Gonzalez,PamelaGonzalez@meridianpharma.com,DC006,Store Manager,2024-09-20,67457.89
EMP0785,Rachel,Kim,RachelKim@meridianpharma.com,DC013,Pharmacist Liaison,2019-07-18,79605.22
EMP0786,Margaret,Moore,MargaretMoore@meridianpharma.com,DC021,Sales Associate,2022-06-28,46870.4
EMP0787,Jonathan,Nguyen,JonathanNguyen@meridianpharma.com,DC019,Account Representative,2016-03-12,56240.88
EMP0788,Joshua,Reed,JoshuaReed@meridianpharma.com,DC022,Store Manager,2024-04-20,80251.33
EMP0789,Brian,Lopez,BrianLopez@meridianpharma.com,DC020,Logistics Coordinator,2023-07-04,51889.38
EMP0790,Deborah,Peterson,DeborahPeterson@meridianpharma.com,DC001,Pharmacist Liaison,2015-03-26,85206.32
EMP0791,Donald,Parker,DonaldParker@meridianpharma.com,DC013,Pharmacist Liaison,2021-12-25,72814.25
EMP0792,Brenda,Ramirez,BrendaRamirez@meridianpharma.com,DC016,Inventory Clerk,2016-02-10,40731.5
EMP0793,George,Turner,GeorgeTurner@meridianpharma.com,DC022,Inventory Clerk,2015-07-05,33308.38
EMP0794,Charles,Morales,CharlesMorales@meridianpharma.com,DC005,Cashier,2015-07-17,38692.26
EMP0795,Ryan,Cox,RyanCox@meridianpharma.com,DC020,Inventory Clerk,2019-02-05,40103.51
EMP0796,Cynthia,Roberts,CynthiaRoberts@meridianpharma.com,DC006,Logistics Coordinator,2020-10-12,49450.83
EMP0797,Catherine,Walker,CatherineWalker@meridianpharma.com,DC009,Logistics Coordinator,2024-05-23,60387.18
EMP0798,John,Reed,JohnReed@meridianpharma.com,DC012,Cashier,2020-07-04,36667.31
EMP0799,Charles,Ortiz,CharlesOrtiz@meridianpharma.com,DC009,Account Representative,2019-10-19,53520.31
EMP0800,Barbara,Young,BarbaraYoung@meridianpharma.com,DC024,Cashier,2021-09-02,38584.46
