customer_id,customer_name,contact_name,phone,phone_clean,email,city,state,region,region_clean,customer_since,,,,,,,,,,,,
CUST03487,Cornerstone Medical Center,Daniel Cook,(249) 623-4436,(249) 623-4436,Daniel.Cook931@cornerstone.com,Denver,CO,West,West,2017-01-29,,,,,,,,,,,,
CUST03488,Mercy Pharmacy,Carolyn Young,379-477-4173,(379) 477-4173,Carolyn.Young425@mercy.com,Seattle,WA,West,West,2011-04-03,,,,,,,,,,,,
CUST03489,Lakeside Pharmacy,Alexander Gonzalez,(760) 534-5035,(760) 534-5035,Alexander.Gonzalez439@lakeside.com,Denver,CO,West,West,2024-11-16,,,,,,,,,,,,
CUST03490,Mercy Community Clinic,James Gutierrez,8061846487,(806) 184-6487,James.Gutierrez685@mercy.com,Hartford,CT,East,East,2018-04-27,,,,,,,,,,,,
CUST03491,Parkview Long-Term Care Facility,Charles Murphy,036-324-2866,(036) 324-2866,Charles.Murphy101@parkview.com,Portland,OR,West,West,2023-12-11,,,,,,,,,,,,
CUST03492,Summit Community Clinic,Christopher Murphy,6566739060,(656) 673-9060,Christopher.Murphy697@summit.com,Sioux Falls,SD,North,North,2021-02-05,,,,,,,,,,,,
CUST03493,Valley Long-Term Care Facility,Steven Brown,7614766571,(761) 476-6571,Steven.Brown920@valley.com,Birmingham,AL,South,South,2013-07-05,,,,,,,,,,,,
CUST03494,Grace Hospital,Laura Wright,4945724491,(494) 572-4491,Laura.Wright551@grace.com,Milwaukee,WI,North,North,2014-02-15,,,,,,,,,,,,
CUST03495,Maple Medical Center,Katherine Williams,(99) 578-1833,(099) 578-1833,Katherine.Williams503@maple.com,Hartford,CT,East,East,2010-04-13,,,,,,,,,,,,
CUST03496,Southport Hospital,Jonathan Sanchez,(670) 533-0851,(670) 533-0851,Jonathan.Sanchez557@southport.com,Fargo,ND,North,North,2018-08-24,,,,,,,,,,,,
CUST03497,Grace Pharmacy,Brenda Ramos,(989) 569-1103,(989) 569-1103,Brenda.Ramos452@grace.com,Seattle,WA,West,West,2018-01-15,,,,,,,,,,,,
CUST03498,Grace Health System,Samuel Gonzalez,040 441 6166,(040) 441-6166,Samuel.Gonzalez207@grace.com,New Orleans,LA,South,South,2010-01-30,,,,,,,,,,,,
CUST03499,Northgate Medical Center,Kenneth Morris,(396) 104-8088,(396) 104-8088,Kenneth.Morris917@northgate.com,Philadelphia,PA,East,East,2015-11-17,,,,,,,,,,,,
CUST03500,Cornerstone Long-Term Care Facility,Scott Kim,(402) 493-8713,(402) 493-8713,Scott.Kim777@cornerstone.com,Portland,OR,West,West,2013-03-11,,,,,,,,,,,,
CUST03501,Cornerstone Medical Center,Nicole Kim,(445) 890-5730,(445) 890-5730,Nicole.Kim331@cornerstone.com,Tampa,FL,South,South,2012-12-19,,,,,,,,,,,,
CUST03502,Cedar Medical Center,Melissa Anderson,(782) 456-6363,(782) 456-6363,Melissa.Anderson142@cedar.com,Philadelphia,PA,East,East,2021-08-05,,,,,,,,,,,,
CUST03503,Trinity Pharmacy,Benjamin Young,(631) 733-3856,(631) 733-3856,Benjamin.Young404@trinity.com,Birmingham,AL,South,South,2022-10-23,,,,,,,,,,,,
CUST03504,Union Long-Term Care Facility,Daniel Sanchez,(15) 034-3162,(015) 034-3162,Daniel.Sanchez745@union.com,Sacramento,CA,West,West,2017-03-20,,,,,,,,,,,,
CUST03505,Valley Medical Center,Thomas Rodriguez,(335) 712-0574,(335) 712-0574,Thomas.Rodriguez225@valley.com,Milwaukee,WI,North,North,2024-05-09,,,,,,,,,,,,
CUST03506,Trinity Health System,Michelle Adams,8972870245,(897) 287-0245,Michelle.Adams902@trinity.com,Sioux Falls,SD,North,North,2015-03-26,,,,,,,,,,,,
CUST03507,Lakeside Pharmacy,Michelle King,0700960896,(070) 096-0896,Michelle.King234@lakeside.com,Phoenix,AZ,West,West,2024-06-14,,,,,,,,,,,,
CUST03508,Cornerstone Urgent Care Clinic,Frank Hernandez,7161563360,(716) 156-3360,Frank.Hernandez18@cornerstone.com,Tampa,FL,South,South,2011-10-08,,,,,,,,,,,,
CUST03509,Southport Long-Term Care Facility,Brenda Lopez,(036) 726-8473,(036) 726-8473,Brenda.Lopez421@southport.com,Atlanta,GA,Northeast,East,2023-05-04,,,,,,,,,,,,
CUST03510,Northgate Pharmacy,Sarah Nguyen,420.628.9580,(420) 628-9580,Sarah.Nguyen915@northgate.com,Albany,NY,East,East,2022-06-09,,,,,,,,,,,,
CUST03511,Maple Urgent Care Clinic,Brian Ortiz,(839) 211-4367,(839) 211-4367,Brian.Ortiz463@maple.com,Sioux Falls,SD,North,North,2015-03-30,,,,,,,,,,,,
CUST03512,Eastview Hospital,Jacob Johnson,766-829-3007,(766) 829-3007,Jacob.Johnson246@eastview.com,Phoenix,AZ,West,West,2021-04-30,,,,,,,,,,,,
CUST03513,Hilltop Medical Center,Andrew Wright,(438) 508-8257,(438) 508-8257,Andrew.Wright922@hilltop.com,Boston,MA,East,East,2017-07-24,,,,,,,,,,,,
CUST03514,Mercy Long-Term Care Facility,Brenda Garcia,588-742-1094,(588) 742-1094,Brenda.Garcia357@mercy.com,Newark,NJ,East,East,2016-04-25,,,,,,,,,,,,
CUST03515,Parkview Community Clinic,Mark Kelly,301 860 8075,(301) 860-8075,Mark.Kelly235@parkview.com,Hartford,CT,East,East,2024-10-17,,,,,,,,,,,,
CUST03516,Cornerstone Community Clinic,Jason Nelson,(600) 427-0983,(600) 427-0983,Jason.Nelson299@cornerstone.com,Boston,MA,East,East,2021-10-15,,,,,,,,,,,,
CUST03517,Cornerstone Community Clinic,Stephanie Murphy,380 536 3471,(380) 536-3471,Stephanie.Murphy515@cornerstone.com,Newark,NJ,East,East,2010-11-30,,,,,,,,,,,,
CUST03518,Parkview Urgent Care Clinic,Susan Torres,(445) 292-5824,(445) 292-5824,Susan.Torres560@parkview.com,Fargo,ND,North,North,2010-02-24,,,,,,,,,,,,
CUST03519,Parkview Health System,Rebecca Kim,(189) 310-5876,(189) 310-5876,Rebecca.Kim747@parkview.com,Philadelphia,PA,East,East,2015-10-07,,,,,,,,,,,,
CUST03520,Grace Long-Term Care Facility,Debra Thomas,165.714.1787,(165) 714-1787,Debra.Thomas31@grace.com,Billings,MT,North,North,2017-05-01,,,,,,,,,,,,
CUST03521,Trinity Medical Center,Sandra Nelson,246.302.5786,(246) 302-5786,Carolyn.Lee640@parkview.com,Atlanta,GA,South,South,2022-05-17,,,,,,,,,,,,
CUST03522,Trinity Medical Center,David Rivera,6032112458,(603) 211-2458,David.Rivera901@trinity.com,Phoenix,AZ,West,West,2016-02-29,,,,,,,,,,,,
CUST03523,Beacon Medical Center,Jack Turner,1851996832,(185) 199-6832,Jack.Turner965@beacon.com,Philadelphia,PA,East,East,2013-03-02,,,,,,,,,,,,
CUST03524,Heritage Long-Term Care Facility,Alexander Cox,371-059-6023,(371) 059-6023,Alexander.Cox522@heritage.com,Billings,MT,North,North,2010-06-16,,,,,,,,,,,,
CUST03525,Parkview Urgent Care Clinic,Brian Kelly,224-375-8116,(224) 375-8116,Brian.Kelly400@parkview.com,Atlanta,GA,South,South,2023-10-12,,,,,,,,,,,,
CUST03526,Parkview Long-Term Care Facility,Betty Ortiz,(147) 771-6315,(147) 771-6315,Betty.Ortiz52@parkview.com,Billings,MT,North,North,2023-04-28,,,,,,,,,,,,
CUST03527,Grace Long-Term Care Facility,Janet Scott,611 891 9283,(611) 891-9283,Janet.Scott792@grace.com,Birmingham,AL,South,South,2016-01-09,,,,,,,,,,,,
CUST03528,Summit Pharmacy,Shirley Green,(358) 897-4354,(358) 897-4354,Shirley.Green794@summit.com,Sacramento,CA,West,West,2022-04-22,,,,,,,,,,,,
CUST03529,Valley Urgent Care Clinic,Kenneth Robinson,5492876756,(549) 287-6756,Kenneth.Robinson769@valley.com,Fargo,ND,North,North,2021-09-05,,,,,,,,,,,,
CUST03530,Trinity Medical Center,Ronald Hill,392-413-3733,(392) 413-3733,Ronald.Hill860@trinity.com,Fargo,ND,North,North,2011-03-02,,,,,,,,,,,,
CUST03531,Maple Health System,Justin Wilson,(902) 084-2735,(902) 084-2735,Justin.Wilson586@maple.com,Philadelphia,PA,East,East,2012-11-12,,,,,,,,,,,,
CUST03532,Union Pharmacy,Frank Rogers,448-296-1205,(448) 296-1205,Frank.Rogers459@union.com,Denver,CO,West,West,2010-08-13,,,,,,,,,,,,
CUST03533,Maple Pharmacy,Donna Lewis,465.212.2562,(465) 212-2562,Donna.Lewis473@maple.com,Sioux Falls,SD,North,North,2019-04-22,,,,,,,,,,,,
CUST03534,Summit Long-Term Care Facility,Michael Rodriguez,5456670370,(545) 667-0370,Alexander.Lewis434@heritage.com,Dallas,TX,South,South,2011-02-23,,,,,,,,,,,,
CUST03535,Mercy Health System,Barbara Wilson,5388257843,(538) 825-7843,Barbara.Wilson487@mercy.com,Boston,MA,East,East,2024-07-06,,,,,,,,,,,,
CUST03536,Cedar Long-Term Care Facility,Stephen Ramos,178.188.7581,(178) 188-7581,Stephen.Ramos808@cedar.com,Boston,MA,East,East,2012-09-06,,,,,,,,,,,,
CUST03537,Trinity Health System,Brian Phillips,(784) 087-1957,(784) 087-1957,Brian.Phillips849@trinity.com,Atlanta,GA,South,South,2013-12-19,,,,,,,,,,,,
CUST03538,Maple Long-Term Care Facility,Nicole Jones,471.940.6568,(471) 940-6568,Nicole.Jones830@maple.com,Minneapolis,MN,North,North,2011-03-28,,,,,,,,,,,,
CUST03539,Parkview Hospital,Margaret Stewart,146-391-0274,(146) 391-0274,Margaret.Stewart816@parkview.com,Billings,MT,North,North,2021-05-10,,,,,,,,,,,,
CUST03540,Parkview Hospital,Carolyn Lee,147 012 6056,(147) 012-6056,Carolyn.Lee640@parkview.com,Seattle,WA,West,West,2012-11-21,,,,,,,,,,,,
CUST03541,Grace Medical Center,Patricia Jackson,013-421-4876,(013) 421-4876,Patricia.Jackson722@grace.com,Atlanta,GA,South,South,2023-04-13,,,,,,,,,,,,
CUST03542,Grace Health System,William Harris,(31) 968-8535,(031) 968-8535,William.Harris758@grace.com,New Orleans,LA,Midwest,North,2017-10-31,,,,,,,,,,,,
CUST03543,Valley Health System,Eric Murphy,(478) 882-4591,(478) 882-4591,Eric.Murphy547@valley.com,Seattle,WA,West,West,2012-07-13,,,,,,,,,,,,
CUST03544,Northgate Community Clinic,Carolyn Collins,723 288 2392,(723) 288-2392,Carolyn.Collins328@northgate.com,New Orleans,LA,South,South,2016-11-13,,,,,,,,,,,,
CUST03545,Northgate Pharmacy,Donna Anderson,544-054-7553,(544) 054-7553,Donna.Anderson944@northgate.com,Sacramento,CA,West,West,2014-07-09,,,,,,,,,,,,
CUST03546,Beacon Medical Center,Ryan Rogers,(499) 141-0717,(499) 141-0717,Ryan.Rogers579@beacon.com,Sioux Falls,SD,Northeast,East,2019-06-09,,,,,,,,,,,,
CUST03547,Mercy Medical Center,Sandra Reyes,045.457.9427,(045) 457-9427,Sandra.Reyes220@mercy.com,Birmingham,AL,South,South,2020-03-14,,,,,,,,,,,,
CUST03548,Valley Hospital,Timothy Ramos,372-444-9712,(372) 444-9712,Timothy.Ramos323@valley.com,Denver,CO,West,West,2011-08-22,,,,,,,,,,,,
CUST03549,Southport Urgent Care Clinic,Michael Moore,009 125 8534,(009) 125-8534,Michael.Moore616@southport.com,Denver,CO,West,West,2020-11-12,,,,,,,,,,,,
CUST03550,Crossroads Pharmacy,Emma Gomez,(970) 640-1374,(970) 640-1374,Emma.Gomez854@crossroads.com,Newark,NJ,East,East,2021-03-18,,,,,,,,,,,,
CUST03551,Summit Health System,Ashley Anderson,692 461 0599,(692) 461-0599,Ashley.Anderson559@summit.com,Seattle,WA,West,West,2010-07-08,,,,,,,,,,,,
CUST03552,Westfield Urgent Care Clinic,Linda Young,0505159490,(050) 515-9490,Linda.Young957@westfield.com,Denver,CO,West,West,2017-05-28,,,,,,,,,,,,
CUST03553,Valley Medical Center,George Young,105 009 1719,(105) 009-1719,George.Young452@valley.com,Sacramento,CA,West,West,2013-05-07,,,,,,,,,,,,
CUST03554,Maple Health System,Gregory Ramirez,408.988.4797,(408) 988-4797,Gregory.Ramirez77@maple.com,Phoenix,AZ,West,West,2012-08-20,,,,,,,,,,,,
CUST03555,Westfield Urgent Care Clinic,Jennifer Ramos,(339) 828-8367,(339) 828-8367,Jennifer.Ramos467@westfield.com,Albany,NY,East,East,2015-08-28,,,,,,,,,,,,
CUST03556,Maple Long-Term Care Facility,Rachel Harris,875 719 8872,(875) 719-8872,Rachel.Harris54@maple.com,Denver,CO,West,West,2019-11-07,,,,,,,,,,,,
CUST03557,Mercy Urgent Care Clinic,Christopher Perez,165-841-3009,(165) 841-3009,Christopher.Perez23@mercy.com,Denver,CO,West,West,2019-02-23,,,,,,,,,,,,
CUST03558,Grace Urgent Care Clinic,David Brown,672 983 6194,(672) 983-6194,David.Brown186@grace.com,Dallas,TX,South,South,2021-04-14,,,,,,,,,,,,
CUST03559,Valley Community Clinic,Brian Wilson,(802) 649-2803,(802) 649-2803,Brian.Wilson644@valley.com,Seattle,WA,West,West,2013-08-13,,,,,,,,,,,,
CUST03560,Trinity Hospital,Anna Wilson,7292578363,(729) 257-8363,Anna.Wilson131@trinity.com,Hartford,CT,Southeast,South,2014-12-28,,,,,,,,,,,,
CUST03561,Union Pharmacy,Amy Ramirez,(260) 011-8123,(260) 011-8123,Amy.Ramirez538@union.com,Atlanta,GA,South,South,2021-10-21,,,,,,,,,,,,
CUST03562,Heritage Long-Term Care Facility,John Cruz,(212) 436-5210,(212) 436-5210,John.Cruz822@heritage.com,Minneapolis,MN,North,North,2024-04-29,,,,,,,,,,,,
CUST03563,Union Urgent Care Clinic,Patricia Rogers,(9) 911-9715,(009) 911-9715,Patricia.Rogers823@union.com,Dallas,TX,South,South,2018-05-02,,,,,,,,,,,,
CUST03564,Maple Community Clinic,Nicholas Collins,504-122-5011,(504) 122-5011,Nicholas.Collins797@maple.com,Minneapolis,MN,North,North,2017-06-08,,,,,,,,,,,,
CUST03565,Crossroads Pharmacy,Nicole Gonzalez,(39) 097-3807,(039) 097-3807,Nicole.Gonzalez292@crossroads.com,Birmingham,AL,South,South,2023-07-29,,,,,,,,,,,,
CUST03566,Hilltop Hospital,Jason Rodriguez,514.146.8817,(514) 146-8817,Jason.Rodriguez44@hilltop.com,Billings,MT,Southeast,South,2022-09-11,,,,,,,,,,,,
CUST03567,Heritage Urgent Care Clinic,Jacob Ward,359.127.5362,(359) 127-5362,Jacob.Ward633@heritage.com,Tampa,FL,South,South,2011-04-04,,,,,,,,,,,,
CUST03568,Valley Urgent Care Clinic,Sharon Harris,475 091 7835,(475) 091-7835,Sharon.Harris941@valley.com,Atlanta,GA,South,South,2024-07-03,,,,,,,,,,,,
CUST03569,Eastview Medical Center,Jacob Williams,(588) 118-5577,(588) 118-5577,Jacob.Williams454@eastview.com,Fargo,ND,North,North,2020-02-15,,,,,,,,,,,,
CUST03570,Hilltop Urgent Care Clinic,Jacob Clark,(710) 610-4203,(710) 610-4203,Jacob.Clark944@hilltop.com,Phoenix,AZ,West,West,2017-10-29,,,,,,,,,,,,
CUST03571,Heritage Hospital,Joseph Diaz,8159780078,(815) 978-0078,Joseph.Diaz620@heritage.com,Denver,CO,West,West,2010-01-06,,,,,,,,,,,,
CUST03572,Crossroads Pharmacy,Donald Ramos,755.074.8144,(755) 074-8144,Donald.Ramos269@crossroads.com,Newark,NJ,East,East,2016-04-18,,,,,,,,,,,,
CUST03573,Beacon Medical Center,Matthew Scott,639-519-8138,(639) 519-8138,Matthew.Scott937@beacon.com,Birmingham,AL,South,South,2023-10-23,,,,,,,,,,,,
CUST03574,Westfield Community Clinic,Jonathan Richardson,299.277.7713,(299) 277-7713,Jonathan.Richardson620@westfield.com,Fargo,ND,North,North,2024-07-07,,,,,,,,,,,,
CUST03575,Maple Medical Center,Debra Ortiz,1137871879,(113) 787-1879,Debra.Ortiz657@maple.com,Sacramento,CA,Northeast,East,2022-12-27,,,,,,,,,,,,
CUST03576,Cornerstone Hospital,Lisa Nelson,7725840090,(772) 584-0090,Lisa.Nelson27@cornerstone.com,Dallas,TX,South,South,2023-02-19,,,,,,,,,,,,
CUST03577,Eastview Long-Term Care Facility,Christopher Cook,050 689 0255,(050) 689-0255,Christopher.Cook534@eastview.com,Phoenix,AZ,West,West,2023-05-24,,,,,,,,,,,,
CUST03578,Northgate Medical Center,Susan Murphy,704 190 2416,(704) 190-2416,Susan.Murphy459@northgate.com,Denver,CO,West,West,2013-01-24,,,,,,,,,,,,
CUST03579,Hilltop Hospital,Andrew Edwards,5330192518,(533) 019-2518,Andrew.Edwards21@hilltop.com,Seattle,WA,Northeast,East,2015-10-18,,,,,,,,,,,,
CUST03580,Mercy Health System,Margaret Stewart,(137) 447-1565,(137) 447-1565,Margaret.Stewart102@mercy.com,Albany,NY,East,East,2017-04-03,,,,,,,,,,,,
CUST03581,Riverside Community Clinic,Charles Wilson,(838) 268-2012,(838) 268-2012,Charles.Wilson933@riverside.com,Sioux Falls,SD,North,North,2017-02-23,,,,,,,,,,,,
CUST03582,Summit Long-Term Care Facility,Cynthia Jackson,(679) 575-7186,(679) 575-7186,Cynthia.Jackson377@summit.com,Seattle,WA,Midwest,North,2010-05-09,,,,,,,,,,,,
CUST03583,Riverside Long-Term Care Facility,Brian Wilson,658 794 9231,(658) 794-9231,Brian.Wilson113@riverside.com,Denver,CO,West,West,2010-03-07,,,,,,,,,,,,
CUST03584,Heritage Community Clinic,Patrick Anderson,1357190936,(135) 719-0936,Patrick.Anderson496@heritage.com,Sioux Falls,SD,North,North,2019-03-09,,,,,,,,,,,,
CUST03585,Crossroads Urgent Care Clinic,Alexander Davis,376.061.7125,(376) 061-7125,Alexander.Davis914@crossroads.com,Billings,MT,North,North,2020-02-10,,,,,,,,,,,,
CUST03586,Heritage Urgent Care Clinic,Paul Flores,178 264 0834,(178) 264-0834,Paul.Flores213@heritage.com,Hartford,CT,East,East,2016-02-28,,,,,,,,,,,,
CUST03587,Valley Pharmacy,Rachel Young,108 771 7566,(108) 771-7566,Rachel.Young321@valley.com,Philadelphia,PA,East,East,2020-12-26,,,,,,,,,,,,
CUST03588,Riverside Health System,Sandra Cruz,832.007.3865,(832) 007-3865,Sandra.Cruz4@riverside.com,New Orleans,LA,Southeast,South,2012-05-14,,,,,,,,,,,,
CUST03589,Summit Pharmacy,Frank Lewis,(897) 224-9761,(897) 224-9761,Frank.Lewis318@summit.com,Denver,CO,West,West,2021-12-31,,,,,,,,,,,,
CUST03590,Hilltop Medical Center,Angela Wilson,098.624.5311,(098) 624-5311,Angela.Wilson559@hilltop.com,Sacramento,CA,Northeast,East,2013-02-15,,,,,,,,,,,,
CUST03591,Grace Long-Term Care Facility,George Cooper,7106846665,(710) 684-6665,George.Cooper257@grace.com,Newark,NJ,East,East,2010-09-24,,,,,,,,,,,,
CUST03592,Valley Urgent Care Clinic,Christopher Hernandez,(749) 736-4567,(749) 736-4567,Christopher.Hernandez720@valley.com,Minneapolis,MN,North,North,2013-08-18,,,,,,,,,,,,
CUST03593,Beacon Urgent Care Clinic,Ashley Howard,(415) 572-1319,(415) 572-1319,Ashley.Howard388@beacon.com,Phoenix,AZ,West,West,2021-10-14,,,,,,,,,,,,
CUST03594,Cornerstone Hospital,Samuel Martinez,(829) 767-2207,(829) 767-2207,Samuel.Martinez221@cornerstone.com,Milwaukee,WI,North,North,2018-03-17,,,,,,,,,,,,
CUST03595,Southport Pharmacy,Amy Scott,9494927836,(949) 492-7836,Amy.Scott304@southport.com,Birmingham,AL,South,South,2020-12-30,,,,,,,,,,,,
CUST03596,Valley Hospital,Rachel Phillips,9554968472,(955) 496-8472,Rachel.Phillips44@valley.com,Philadelphia,PA,East,East,2015-11-05,,,,,,,,,,,,
CUST03597,Valley Pharmacy,Justin Carter,716-994-4428,(716) 994-4428,Justin.Carter219@valley.com,Sioux Falls,SD,North,North,2013-11-23,,,,,,,,,,,,
CUST03598,Hilltop Urgent Care Clinic,Barbara Roberts,955-471-2007,(955) 471-2007,Barbara.Roberts569@hilltop.com,Minneapolis,MN,North,North,2010-12-16,,,,,,,,,,,,
CUST03599,Lakeside Health System,Samantha Reed,239-977-6753,(239) 977-6753,Samantha.Reed581@lakeside.com,Denver,CO,West,West,2022-01-12,,,,,,,,,,,,
CUST03600,Cornerstone Hospital,Janet Flores,599 058 8419,(599) 058-8419,Janet.Flores526@cornerstone.com,Billings,MT,North,North,2014-02-11,,,,,,,,,,,,
CUST03601,Trinity Urgent Care Clinic,Helen Ramirez,8034670061,(803) 467-0061,Helen.Ramirez553@trinity.com,Albany,NY,Midwest,North,2015-12-14,,,,,,,,,,,,
CUST03602,Southport Medical Center,Thomas Moore,(637) 072-1850,(637) 072-1850,Thomas.Moore403@southport.com,Minneapolis,MN,North,North,2011-06-16,,,,,,,,,,,,
CUST03603,Southport Medical Center,Michelle Davis,649-859-0175,(649) 859-0175,Michelle.Davis716@southport.com,Albany,NY,East,East,2010-03-06,,,,,,,,,,,,
CUST03604,Parkview Pharmacy,Elizabeth Campbell,(357) 814-1277,(357) 814-1277,Elizabeth.Campbell246@parkview.com,Philadelphia,PA,Midwest,North,2014-05-05,,,,,,,,,,,,
CUST03605,Hilltop Health System,Emily Garcia,9291238118,(929) 123-8118,Emily.Garcia57@hilltop.com,New Orleans,LA,South,South,2021-02-13,,,,,,,,,,,,
CUST03606,Southport Urgent Care Clinic,Sarah Ramos,4323760356,(432) 376-0356,Sarah.Ramos286@southport.com,Birmingham,AL,South,South,2016-02-19,,,,,,,,,,,,
CUST03607,Westfield Hospital,Donald Lee,264 728 3334,(264) 728-3334,Donald.Lee648@westfield.com,Seattle,WA,West,West,2018-06-30,,,,,,,,,,,,
CUST03608,Northgate Pharmacy,Elizabeth Collins,756 175 8344,(756) 175-8344,Elizabeth.Collins225@northgate.com,Atlanta,GA,South,South,2010-07-27,,,,,,,,,,,,
CUST03609,Crossroads Health System,Helen Murphy,924.241.2963,(924) 241-2963,Helen.Murphy380@crossroads.com,Billings,MT,North,North,2013-08-11,,,,,,,,,,,,
CUST03610,Crossroads Hospital,Sandra Evans,(397) 498-0092,(397) 498-0092,Sandra.Evans454@crossroads.com,Atlanta,GA,Midwest,North,2019-11-04,,,,,,,,,,,,
CUST03611,Mercy Health System,Gary Jackson,549-444-4297,(549) 444-4297,Gary.Jackson439@mercy.com,Fargo,ND,North,North,2022-08-11,,,,,,,,,,,,
CUST03612,Valley Hospital,Amanda Lopez,(483) 375-5737,(483) 375-5737,Amanda.Lopez238@valley.com,Atlanta,GA,South,South,2023-04-30,,,,,,,,,,,,
CUST03613,Cedar Hospital,John Rivera,1264569675,(126) 456-9675,John.Rivera490@cedar.com,Sioux Falls,SD,North,North,2012-05-27,,,,,,,,,,,,
CUST03614,Hilltop Long-Term Care Facility,Robert Thomas,183.333.5625,(183) 333-5625,Robert.Thomas211@hilltop.com,Fargo,ND,North,North,2017-07-09,,,,,,,,,,,,
CUST03615,Heritage Long-Term Care Facility,Katherine Taylor,034 113 7320,(034) 113-7320,Katherine.Taylor136@heritage.com,Albany,NY,East,East,2010-09-20,,,,,,,,,,,,
CUST03616,Parkview Pharmacy,Amy Williams,(260) 686-8663,(260) 686-8663,Amy.Williams640@parkview.com,New Orleans,LA,South,South,2023-12-18,,,,,,,,,,,,
CUST03617,Westfield Medical Center,Kevin Kelly,(987) 568-1929,(987) 568-1929,Kevin.Kelly801@westfield.com,Seattle,WA,West,West,2011-10-25,,,,,,,,,,,,
CUST03618,Riverside Pharmacy,Deborah Harris,4938350932,(493) 835-0932,Deborah.Harris132@riverside.com,New Orleans,LA,South,South,2023-11-09,,,,,,,,,,,,
CUST03619,Grace Community Clinic,Donald Kim,320-130-6533,(320) 130-6533,Donald.Kim708@grace.com,Hartford,CT,East,East,2018-10-17,,,,,,,,,,,,
CUST03620,Beacon Long-Term Care Facility,Kevin Cox,6641151644,(664) 115-1644,Kevin.Cox896@beacon.com,Minneapolis,MN,North,North,2013-04-21,,,,,,,,,,,,
CUST03621,Beacon Hospital,Andrew Collins,(978) 269-0080,(978) 269-0080,Andrew.Collins4@beacon.com,Portland,OR,West,West,2014-06-20,,,,,,,,,,,,
CUST03622,Valley Hospital,Ashley Thomas,8884391349,(888) 439-1349,Ashley.Thomas903@valley.com,Sacramento,CA,West,West,2010-06-25,,,,,,,,,,,,
CUST03623,Northgate Urgent Care Clinic,John Hernandez,9044282361,(904) 428-2361,John.Hernandez22@northgate.com,Dallas,TX,South,South,2024-11-20,,,,,,,,,,,,
CUST03624,Hilltop Health System,Sharon Miller,(382) 121-0151,(382) 121-0151,Sharon.Miller872@hilltop.com,New Orleans,LA,South,South,2023-06-13,,,,,,,,,,,,
CUST03625,Crossroads Medical Center,John Miller,(042) 097-7663,(042) 097-7663,John.Miller618@crossroads.com,Hartford,CT,East,East,2016-12-14,,,,,,,,,,,,
CUST03626,Northgate Urgent Care Clinic,Amy Thompson,422.365.3271,(422) 365-3271,Amy.Thompson660@northgate.com,Billings,MT,North,North,2017-10-06,,,,,,,,,,,,
CUST03627,Hilltop Pharmacy,Angela Torres,(275) 094-4483,(275) 094-4483,Angela.Torres765@hilltop.com,Seattle,WA,West,West,2023-01-13,,,,,,,,,,,,
CUST03628,Northgate Long-Term Care Facility,Kathleen Lee,161-687-6307,(161) 687-6307,Kathleen.Lee156@northgate.com,Sacramento,CA,West,West,2024-09-30,,,,,,,,,,,,
CUST03629,Hilltop Urgent Care Clinic,Pamela Cooper,(363) 917-0138,(363) 917-0138,Pamela.Cooper105@hilltop.com,Hartford,CT,East,East,2010-02-18,,,,,,,,,,,,
CUST03630,Cornerstone Hospital,Gregory Taylor,223-358-6234,(223) 358-6234,Gregory.Taylor234@cornerstone.com,Boston,MA,East,East,2016-07-17,,,,,,,,,,,,
CUST03631,Summit Long-Term Care Facility,Jeffrey Edwards,014.423.0566,(014) 423-0566,Jeffrey.Edwards432@summit.com,Birmingham,AL,South,South,2010-04-13,,,,,,,,,,,,
CUST03632,Grace Community Clinic,Brandon Morgan,174-342-1084,(174) 342-1084,Brandon.Morgan853@grace.com,Milwaukee,WI,North,North,2021-06-25,,,,,,,,,,,,
CUST03633,Northgate Health System,Catherine Bailey,696 466 8026,(696) 466-8026,Catherine.Bailey487@northgate.com,Milwaukee,WI,North,North,2016-07-19,,,,,,,,,,,,
CUST03634,Heritage Community Clinic,Alexander Howard,176.612.4768,(176) 612-4768,Alexander.Howard468@heritage.com,Albany,NY,East,East,2018-06-24,,,,,,,,,,,,
CUST03635,Westfield Medical Center,Brandon Scott,6590282774,(659) 028-2774,Brandon.Scott733@westfield.com,Denver,CO,West,West,2022-03-21,,,,,,,,,,,,
CUST03636,Union Hospital,Gregory Roberts,3447820013,(344) 782-0013,Gregory.Roberts524@union.com,Philadelphia,PA,East,East,2015-07-18,,,,,,,,,,,,
CUST03637,Valley Urgent Care Clinic,Angela Davis,420 465 3521,(420) 465-3521,Angela.Davis346@valley.com,Milwaukee,WI,North,North,2020-08-29,,,,,,,,,,,,
CUST03638,Grace Hospital,Gary Reyes,(300) 203-0433,(300) 203-0433,Gary.Reyes579@grace.com,Phoenix,AZ,West,West,2010-05-26,,,,,,,,,,,,
CUST03639,Riverside Community Clinic,Deborah Baker,532.388.4099,(532) 388-4099,Deborah.Baker11@riverside.com,Milwaukee,WI,North,North,2019-08-18,,,,,,,,,,,,
CUST03640,Valley Long-Term Care Facility,Laura Roberts,(063) 198-5448,(063) 198-5448,Laura.Roberts461@valley.com,Sacramento,CA,West,West,2018-07-22,,,,,,,,,,,,
