employee_id,first_name,last_name,email,store_id,role,hire_date,salary
EMP0751,Benjamin,Ortiz,BenjaminOrtiz@meridianpharma.com,DC016,Store Manager,10/16/2018,72290.50
EMP0752,Anna,Kelly,AnnaKelly@meridianpharma.com,DC012,Inventory Clerk,11/21/2020,40829.96
EMP0753,Benjamin,Murphy,BenjaminMurphy@meridianpharma.com,DC006,Shift Supervisor,12/12/2021,44728.53
EMP0754,Jessica,Brown,JessicaBrown@meridianpharma.com,DC004,Shift Supervisor,12/20/2022,50071.82
EMP0755,Jennifer,Nelson,JenniferNelson@meridianpharma.com,DC021,Shift Supervisor,2/16/2014,50488.17
EMP0756,Steven,Rodriguez,StevenRodriguez@meridianpharma.com,DC017,Pharmacist Liaison,8/8/2022,63058.80
EMP0757,Amanda,Gomez,AmandaGomez@meridianpharma.com,DC020,Sales Associate,5/2/2023,47396.45
EMP0758,Amanda,Morris,AmandaMorris@meridianpharma.com,DC002,Inventory Clerk,5/27/2019,35271.02
EMP0759,Jonathan,Nelson,JonathanNelson@meridianpharma.com,DC014,Sales Associate,5/14/2023,53683.53
EMP0760,Frank,Green,FrankGreen@meridianpharma.com,DC001,Shift Supervisor,6/23/2020,51226.36
EMP0761,Melissa,Rodriguez,MelissaRodriguez@meridianpharma.com,DC009,Sales Associate,10/21/2017,62101.86
EMP0762,Nancy,Kelly,NancyKelly@meridianpharma.com,DC006,Cashier,9/12/2023,40457.53
EMP0763,Kenneth,Jones,KennethJones@meridianpharma.com,DC003,Account Representative,11/2/2023,56923.66
EMP0764,Joshua,Ramirez,JoshuaRamirez@meridianpharma.com,DC006,Cashier,3/13/2018,40490.29
EMP0765,Barbara,Cruz,BarbaraCruz@meridianpharma.com,DC016,Inventory Clerk,2/19/2016,37792.58
EMP0766,Anna,Flores,AnnaFlores@meridianpharma.com,DC005,Cashier,3/22/2023,42976.65
EMP0767,Thomas,Clark,ThomasClark@meridianpharma.com,DC015,Logistics Coordinator,1/2/2022,66855.65
EMP0768,Michelle,Garcia,MichelleGarcia@meridianpharma.com,DC020,Cashier,9/27/2017,36482.64
EMP0769,Eric,Flores,EricFlores@meridianpharma.com,DC0,Shift Supervisor,8/7/2017,43249.14
EMP0770,Jonathan,Green,JonathanGreen@meridianpharma.com,DC022,Cashier,1/21/2017,32481.44
EMP0771,Mary,Richardson,MaryRichardson@meridianpharma.com,DC004,Shift Supervisor,2/1/2020,45712.73
EMP0772,Charles,Torres,CharlesTorres@meridianpharma.com,DC006,Cashier,6/29/2017,38327.11
EMP0773,Jeffrey,Miller,JeffreyMiller@meridianpharma.com,DC016,Sales Associate,3/10/2015,51181.51
EMP0774,Ronald,Thompson,RonaldThompson@meridianpharma.com,DC019,Account Representative,11/29/2020,59442.58
EMP0775,Betty,Morgan,BettyMorgan@meridianpharma.com,DC015,Inventory Clerk,1/16/2015,44245.42
EMP0776,Kathleen,Gonzalez,KathleenGonzalez@meridianpharma.com,DC022,Account Representative,4/12/2019,56796.67
EMP0777,Brandon,King,BrandonKing@meridianpharma.com,DC013,Inventory Clerk,11/5/2021,45670.66
EMP0778,Carol,Collins,CarolCollins@meridianpharma.com,DC003,Account Representative,4/8/2015,59353.26
EMP0779,Nancy,Torres,NancyTorres@meridianpharma.com,DC020,Inventory Clerk,9/12/2019,34555.02
EMP0780,Susan,Adams,SusanAdams@meridianpharma.com,DC003,Store Manager,12/23/2019,68771.20
EMP0781,Donald,Richardson,DonaldRichardson@meridianpharma.com,DC006,Account Representative,4/22/2018,53260.38
EMP0782,Alexander,Ramos,AlexanderRamos@meridianpharma.com,DC014,Pharmacist Liaison,2/9/2020,80878.05
EMP0783,Debra,Martinez,DebraMartinez@meridianpharma.com,DC023,Account Representative,4/14/2015,64492.68
EMP0784,Pamela,Gonzalez,PamelaGonzalez@meridianpharma.com,DC006,Store Manager,9/20/2024,67457.89
EMP0785,Rachel,Kim,RachelKim@meridianpharma.com,DC013,Pharmacist Liaison,7/18/2019,79605.22
EMP0786,Margaret,Moore,MargaretMoore@meridianpharma.com,DC021,Sales Associate,6/28/2022,46870.40
EMP0787,Jonathan,Nguyen,JonathanNguyen@meridianpharma.com,DC019,Account Representative,3/12/2016,56240.88
EMP0788,Joshua,Reed,JoshuaReed@meridianpharma.com,DC022,Store Manager,4/20/2024,80251.33
EMP0789,Brian,Lopez,BrianLopez@meridianpharma.com,DC020,Logistics Coordinator,7/4/2023,51889.38
EMP0790,Deborah,Peterson,DeborahPeterson@meridianpharma.com,DC001,Pharmacist Liaison,3/26/2015,85206.32
EMP0791,Donald,Parker,DonaldParker@meridianpharma.com,DC013,Pharmacist Liaison,12/25/2021,72814.25
EMP0792,Brenda,Ramirez,BrendaRamirez@meridianpharma.com,DC016,Inventory Clerk,2/10/2016,40731.50
EMP0793,George,Turner,GeorgeTurner@meridianpharma.com,DC022,Inventory Clerk,7/5/2015,33308.38
EMP0794,Charles,Morales,CharlesMorales@meridianpharma.com,DC005,Cashier,7/17/2015,38692.26
EMP0795,Ryan,Cox,RyanCox@meridianpharma.com,DC020,Inventory Clerk,2/5/2019,40103.51
EMP0796,Cynthia,Roberts,CynthiaRoberts@meridianpharma.com,DC006,Logistics Coordinator,10/12/2020,49450.83
EMP0797,Catherine,Walker,CatherineWalker@meridianpharma.com,DC009,Logistics Coordinator,5/23/2024,60387.18
EMP0798,John,Reed,JohnReed@meridianpharma.com,DC012,Cashier,7/4/2020,36667.31
EMP0799,Charles,Ortiz,CharlesOrtiz@meridianpharma.com,DC009,Account Representative,10/19/2019,53520.31
EMP0800,Barbara,Young,BarbaraYoung@meridianpharma.com,DC024,Cashier,9/2/2021,38584.46
